OBJECTID,FID_Wuhan,name,FID_t20130101start,T_TargetID,T_UTCTime,t1,t2,OD,T_Longitud,T_Latitude
17243,19,江岸区,15026,MMC8000GPSANDASYN051113-20799-00000000,1357032910,0,262144,15027,114.294135,30.67067
14776,19,江岸区,15026,MMC8000GPSANDASYN051113-20799-00000000,1357041470,262144,0,15027,114.273311,30.621005
13625,18,江汉区,15027,MMC8000GPSANDASYN051113-20799-00000000,1357042420,0,262144,15028,114.207966,30.614788
13644,18,江汉区,15027,MMC8000GPSANDASYN051113-20799-00000000,1357042720,262144,0,15028,114.183351,30.613231
12554,17,硚口区,15028,MMC8000GPSANDASYN051113-20799-00000000,1357043120,0,262144,15029,114.158675,30.607281
11883,17,硚口区,15028,MMC8000GPSANDASYN051113-20799-00000000,1357043690,262144,0,15029,114.193845,30.598498
15532,18,江汉区,15029,MMC8000GPSANDASYN051113-20799-00000000,1357045230,0,262144,15030,114.252173,30.629798
15883,18,江汉区,15029,MMC8000GPSANDASYN051113-20799-00000000,1357045320,262144,0,15030,114.255398,30.63071
16334,18,江汉区,15030,MMC8000GPSANDASYN051113-20799-00000000,1357045690,0,262144,15031,114.250478,30.642063
16668,19,江岸区,15030,MMC8000GPSANDASYN051113-20799-00000000,1357045840,262144,0,15031,114.25221,30.643798
17469,22,黄陂区,15031,MMC8000GPSANDASYN051113-20799-00000000,1357046970,0,262144,15032,114.23617,30.733183
17510,22,黄陂区,15031,MMC8000GPSANDASYN051113-20799-00000000,1357047080,262144,0,15032,114.23314,30.733595
15465,18,江汉区,15032,MMC8000GPSANDASYN051113-20799-00000000,1357048570,0,262144,15033,114.257075,30.629148
15459,18,江汉区,15032,MMC8000GPSANDASYN051113-20799-00000000,1357048680,262144,0,15033,114.258061,30.626713
10828,18,江汉区,15033,MMC8000GPSANDASYN051113-20799-00000000,1357049790,0,262144,15034,114.284621,30.59056
11226,18,江汉区,15033,MMC8000GPSANDASYN051113-20799-00000000,1357049900,262144,0,15034,114.28369,30.592831
13401,18,江汉区,15034,MMC8000GPSANDASYN051113-20799-00000000,1357050350,0,262144,15035,114.27586,30.613236
14660,18,江汉区,15034,MMC8000GPSANDASYN051113-20799-00000000,1357050470,262144,0,15035,114.270648,30.620498
12408,18,江汉区,15035,MMC8000GPSANDASYN051113-20799-00000000,1357051170,0,262144,15036,114.217126,30.605768
12936,18,江汉区,15035,MMC8000GPSANDASYN051113-20799-00000000,1357051360,262144,0,15036,114.218531,30.608771
13011,18,江汉区,15036,MMC8000GPSANDASYN051113-20799-00000000,1357051550,0,262144,15037,114.234071,30.61047
14670,18,江汉区,15036,MMC8000GPSANDASYN051113-20799-00000000,1357051890,262144,0,15037,114.239345,30.620536
16755,18,江汉区,15037,MMC8000GPSANDASYN051113-20799-00000000,1357052430,0,262144,15038,114.192208,30.650795
15888,18,江汉区,15037,MMC8000GPSANDASYN051113-20799-00000000,1357052990,262144,0,15038,114.222206,30.6308
15287,18,江汉区,15038,MMC8000GPSANDASYN051113-20799-00000000,1357053310,0,262144,15039,114.250746,30.627528
14214,18,江汉区,15038,MMC8000GPSANDASYN051113-20799-00000000,1357053510,262144,0,15039,114.251195,30.617256
17246,18,江汉区,15039,MMC8000GPSANDASYN051113-20799-00000000,1357054270,0,262144,15040,114.205086,30.671231
14516,18,江汉区,15039,MMC8000GPSANDASYN051113-20799-00000000,1357055530,262144,0,15040,114.26109,30.619576
1548,12,洪山区,15040,MMC8000GPSANDASYN051113-20803-00000000,1356969790,0,262144,15041,114.280846,30.497756
5609,14,武昌区,15040,MMC8000GPSANDASYN051113-20803-00000000,1356970870,262144,0,15041,114.313501,30.54517
2990,12,洪山区,15041,MMC8000GPSANDASYN051113-20803-00000000,1356972370,0,262144,15042,114.338985,30.513163
8117,14,武昌区,15041,MMC8000GPSANDASYN051113-20803-00000000,1356973280,262144,0,15042,114.346731,30.568663
12509,14,武昌区,15042,MMC8000GPSANDASYN051113-20803-00000000,1356974830,0,262144,15043,114.342306,30.606828
15278,19,江岸区,15042,MMC8000GPSANDASYN051113-20803-00000000,1356998980,262144,0,15043,114.286223,30.625146
17142,19,江岸区,15043,MMC8000GPSANDASYN051113-20803-00000000,1356999300,0,262144,15044,114.29876,30.662505
15048,19,江岸区,15043,MMC8000GPSANDASYN051113-20803-00000000,1357000240,262144,0,15044,114.271048,30.622726
12830,19,江岸区,15044,MMC8000GPSANDASYN051113-20803-00000000,1357000640,0,262144,15045,114.283311,30.609255
13276,19,江岸区,15044,MMC8000GPSANDASYN051113-20803-00000000,1357000750,262144,0,15045,114.285681,30.610728
13843,18,江汉区,15045,MMC8000GPSANDASYN051113-20803-00000000,1357001700,0,262144,15046,114.25118,30.616368
13828,18,江汉区,15045,MMC8000GPSANDASYN051113-20803-00000000,1357003190,262144,0,15046,114.250925,30.614388
15105,18,江汉区,15046,MMC8000GPSANDASYN051113-20803-00000000,1357003500,0,262144,15047,114.251453,30.62562
14578,18,江汉区,15046,MMC8000GPSANDASYN051113-20803-00000000,1357003780,262144,0,15047,114.251496,30.619888
10224,16,汉阳区,15047,MMC8000GPSANDASYN051113-20803-00000000,1357005400,0,262144,15048,114.164536,30.585745
10288,16,汉阳区,15047,MMC8000GPSANDASYN051113-20803-00000000,1357005450,262144,0,15048,114.164536,30.585745
10165,17,硚口区,15048,MMC8000GPSANDASYN051113-20803-00000000,1357006760,0,262144,15049,114.218023,30.585345
10282,17,硚口区,15048,MMC8000GPSANDASYN051113-20803-00000000,1357007060,262144,0,15049,114.217115,30.585708
8245,16,汉阳区,15049,MMC8000GPSANDASYN051113-20803-00000000,1357007350,0,262144,15050,114.20678,30.56953
8203,16,汉阳区,15049,MMC8000GPSANDASYN051113-20803-00000000,1357007400,262144,0,15050,114.20678,30.56953
6158,16,汉阳区,15050,MMC8000GPSANDASYN051113-20803-00000000,1357008260,0,262144,15051,114.239916,30.548743
6054,16,汉阳区,15050,MMC8000GPSANDASYN051113-20803-00000000,1357008370,262144,0,15051,114.239916,30.548743
2158,12,洪山区,15051,MMC8000GPSANDASYN051113-20803-00000000,1357010670,0,262144,15052,114.319778,30.507123
1849,12,洪山区,15051,MMC8000GPSANDASYN051113-20803-00000000,1357010750,262144,0,15052,114.314596,30.507031
4804,14,武昌区,15052,MMC8000GPSANDASYN051113-20803-00000000,1357011520,0,262144,15053,114.310951,30.53324
5757,14,武昌区,15052,MMC8000GPSANDASYN051113-20803-00000000,1357012220,262144,0,15053,114.313378,30.54651
10117,14,武昌区,15053,MMC8000GPSANDASYN051113-20803-00000000,1357012970,0,262144,15054,114.329708,30.585095
10187,14,武昌区,15053,MMC8000GPSANDASYN051113-20803-00000000,1357013000,262144,0,15054,114.329708,30.585095
12290,19,江岸区,15054,MMC8000GPSANDASYN051113-20803-00000000,1357013620,0,262144,15055,114.298425,30.604876
12499,19,江岸区,15054,MMC8000GPSANDASYN051113-20803-00000000,1357013690,262144,0,15055,114.298425,30.604876
5875,14,武昌区,15055,MMC8000GPSANDASYN051113-20803-00000000,1357015680,0,262144,15056,114.317633,30.546271
5713,14,武昌区,15055,MMC8000GPSANDASYN051113-20803-00000000,1357015720,262144,0,15056,114.317633,30.546271
4305,14,武昌区,15056,MMC8000GPSANDASYN051113-20803-00000000,1357016230,0,262144,15057,114.345925,30.529726
4069,14,武昌区,15056,MMC8000GPSANDASYN051113-20803-00000000,1357016260,262144,0,15057,114.345925,30.529726
4563,14,武昌区,15057,MMC8000GPSANDASYN051113-20803-00000000,1357016370,0,262144,15058,114.338106,30.531981
4335,14,武昌区,15057,MMC8000GPSANDASYN051113-20803-00000000,1357016380,262144,0,15058,114.338106,30.531981
3833,14,武昌区,15058,MMC8000GPSANDASYN051113-20803-00000000,1357016790,0,262144,15059,114.3213,30.524673
3549,14,武昌区,15058,MMC8000GPSANDASYN051113-20803-00000000,1357017340,262144,0,15059,114.314463,30.52421
7131,14,武昌区,15059,MMC8000GPSANDASYN051113-20803-00000000,1357018010,0,262144,15060,114.323896,30.557758
7095,14,武昌区,15059,MMC8000GPSANDASYN051113-20803-00000000,1357018380,262144,0,15060,114.33694,30.557996
5136,14,武昌区,15060,MMC8000GPSANDASYN051113-20803-00000000,1357019280,0,262144,15061,114.28995,30.537116
4882,14,武昌区,15060,MMC8000GPSANDASYN051113-20803-00000000,1357019330,262144,0,15061,114.29096,30.537063
7988,14,武昌区,15061,MMC8000GPSANDASYN051113-20803-00000000,1357019980,0,262144,15062,114.305491,30.567423
9508,14,武昌区,15061,MMC8000GPSANDASYN051113-20803-00000000,1357020210,262144,0,15062,114.317058,30.58026
11883,18,江汉区,15063,MMC8000GPSANDASYN051113-20803-00000000,1357022060,0,262144,15064,114.267913,30.600341
11985,18,江汉区,15063,MMC8000GPSANDASYN051113-20803-00000000,1357022120,262144,0,15064,114.27094,30.599465
12137,18,江汉区,15064,MMC8000GPSANDASYN051113-20803-00000000,1357022790,0,262144,15065,114.27515,30.603018
12340,18,江汉区,15064,MMC8000GPSANDASYN051113-20803-00000000,1357023060,262144,0,15065,114.27515,30.603018
12197,18,江汉区,15065,MMC8000GPSANDASYN051113-20803-00000000,1357023270,0,262144,15066,114.275798,30.603803
12410,18,江汉区,15065,MMC8000GPSANDASYN051113-20803-00000000,1357023280,262144,0,15066,114.275798,30.603803
14483,19,江岸区,15066,MMC8000GPSANDASYN051113-20803-00000000,1357023750,0,262144,15067,114.278363,30.620793
14733,19,江岸区,15066,MMC8000GPSANDASYN051113-20803-00000000,1357023800,262144,0,15067,114.277898,30.620791
14225,18,江汉区,15067,MMC8000GPSANDASYN051113-20803-00000000,1357023980,0,262144,15068,114.271248,30.619076
14125,18,江汉区,15067,MMC8000GPSANDASYN051113-20803-00000000,1357024050,262144,0,15068,114.273238,30.616721
11697,19,江岸区,15068,MMC8000GPSANDASYN051113-20803-00000000,1357024640,0,262144,15069,114.302093,30.598375
11874,19,江岸区,15068,MMC8000GPSANDASYN051113-20803-00000000,1357024670,262144,0,15069,114.302093,30.598375
6359,14,武昌区,15069,MMC8000GPSANDASYN051113-20803-00000000,1357025660,0,262144,15070,114.332991,30.550263
6197,14,武昌区,15069,MMC8000GPSANDASYN051113-20803-00000000,1357025690,262144,0,15070,114.332991,30.550263
8334,14,武昌区,15070,MMC8000GPSANDASYN051113-20803-00000000,1357026110,0,262144,15071,114.352855,30.570705
9052,14,武昌区,15070,MMC8000GPSANDASYN051113-20803-00000000,1357026350,262144,0,15071,114.354898,30.577281
10122,14,武昌区,15071,MMC8000GPSANDASYN051113-20803-00000000,1357026890,0,262144,15072,114.32829,30.58511
10714,14,武昌区,15071,MMC8000GPSANDASYN051113-20803-00000000,1357027310,262144,0,15072,114.334491,30.588896
11290,14,武昌区,15072,MMC8000GPSANDASYN051113-20803-00000000,1357027740,0,262144,15073,114.329565,30.594525
10934,14,武昌区,15072,MMC8000GPSANDASYN051113-20803-00000000,1357027880,262144,0,15073,114.3326,30.590656
9137,14,武昌区,15073,MMC8000GPSANDASYN051113-20803-00000000,1357028570,0,262144,15074,114.35468,30.577943
12139,14,武昌区,15073,MMC8000GPSANDASYN051113-20803-00000000,1357029380,262144,0,15074,114.398306,30.600848
17470,22,黄陂区,15074,MMC8000GPSANDASYN051113-20803-00000000,1357033660,0,262144,15075,114.233798,30.733276
17526,22,黄陂区,15074,MMC8000GPSANDASYN051113-20803-00000000,1357041010,262144,0,15075,114.204396,30.760831
12660,18,江汉区,15075,MMC8000GPSANDASYN051113-20803-00000000,1357042600,0,262144,15076,114.213755,30.608273
13812,18,江汉区,15075,MMC8000GPSANDASYN051113-20803-00000000,1357043210,262144,0,15076,114.24396,30.614265
13548,18,江汉区,15076,MMC8000GPSANDASYN051113-20803-00000000,1357044210,0,262144,15077,114.274808,30.61413
13786,18,江汉区,15076,MMC8000GPSANDASYN051113-20803-00000000,1357044250,262144,0,15077,114.274808,30.61413
11387,18,江汉区,15077,MMC8000GPSANDASYN051113-20803-00000000,1357044840,0,262144,15078,114.267656,30.595225
11506,18,江汉区,15077,MMC8000GPSANDASYN051113-20803-00000000,1357044880,262144,0,15078,114.267656,30.595225
10390,18,江汉区,15078,MMC8000GPSANDASYN051113-20803-00000000,1357045430,0,262144,15079,114.286871,30.587098
10353,18,江汉区,15078,MMC8000GPSANDASYN051113-20803-00000000,1357045660,262144,0,15079,114.287155,30.586158
15878,18,江汉区,15079,MMC8000GPSANDASYN051113-20803-00000000,1357047140,0,262144,15080,114.231175,30.634665
15903,18,江汉区,15079,MMC8000GPSANDASYN051113-20803-00000000,1357047290,262144,0,15080,114.230751,30.63101
14612,18,江汉区,15080,MMC8000GPSANDASYN051113-20803-00000000,1357047400,0,262144,15081,114.238445,30.621516
14849,18,江汉区,15080,MMC8000GPSANDASYN051113-20803-00000000,1357047420,262144,0,15081,114.238445,30.621516
14716,18,江汉区,15081,MMC8000GPSANDASYN051113-20803-00000000,1357048100,0,262144,15082,114.269786,30.621966
14982,18,江汉区,15081,MMC8000GPSANDASYN051113-20803-00000000,1357048150,262144,0,15082,114.269786,30.621966
15704,18,江汉区,15082,MMC8000GPSANDASYN051113-20803-00000000,1357048620,0,262144,15083,114.25089,30.631825
15813,18,江汉区,15082,MMC8000GPSANDASYN051113-20803-00000000,1357049430,262144,0,15083,114.258885,30.630001
13589,18,江汉区,15083,MMC8000GPSANDASYN051113-20803-00000000,1357049860,0,262144,15084,114.266003,30.61447
13841,18,江汉区,15083,MMC8000GPSANDASYN051113-20803-00000000,1357049880,262144,0,15084,114.266003,30.61447
12436,14,武昌区,15084,MMC8000GPSANDASYN051113-20803-00000000,1357051000,0,262144,15085,114.341723,30.605963
12251,14,武昌区,15084,MMC8000GPSANDASYN051113-20803-00000000,1357051120,262144,0,15085,114.33758,30.602121
10810,14,武昌区,15085,MMC8000GPSANDASYN051113-20803-00000000,1357051550,0,262144,15086,114.349888,30.590366
11089,14,武昌区,15085,MMC8000GPSANDASYN051113-20803-00000000,1357051780,262144,0,15086,114.337108,30.591835
8906,14,武昌区,15086,MMC8000GPSANDASYN051113-20803-00000000,1357052120,0,262144,15087,114.321688,30.575438
10236,18,江汉区,15086,MMC8000GPSANDASYN051113-20803-00000000,1357052560,262144,0,15087,114.29564,30.585366
12421,14,武昌区,15087,MMC8000GPSANDASYN051113-20803-00000000,1357053450,0,262144,15088,114.351586,30.605863
12351,14,武昌区,15087,MMC8000GPSANDASYN051113-20803-00000000,1357053710,262144,0,15088,114.338638,30.60318
12719,19,江岸区,15088,MMC8000GPSANDASYN051113-20803-00000000,1357055910,0,262144,15089,114.280055,30.608648
849,12,洪山区,15088,MMC8000GPSANDASYN051113-20809-00000000,1356991220,262144,0,15089,114.39002,30.48224
798,12,洪山区,15089,MMC8000GPSANDASYN051113-20809-00000000,1356991380,0,262144,15090,114.398775,30.475978
616,12,洪山区,15089,MMC8000GPSANDASYN051113-20809-00000000,1356991540,262144,0,15090,114.397145,30.477323
13784,18,江汉区,15090,MMC8000GPSANDASYN051113-20809-00000000,1356993550,0,262144,15091,114.248736,30.616045
14439,18,江汉区,15090,MMC8000GPSANDASYN051113-20809-00000000,1356993840,262144,0,15091,114.251988,30.619105
7639,16,汉阳区,15091,MMC8000GPSANDASYN051113-20809-00000000,1356997520,0,262144,15092,114.261616,30.563645
1681,12,洪山区,15091,MMC8000GPSANDASYN051113-20809-00000000,1357001460,262144,0,15092,114.33175,30.504293
2502,12,洪山区,15092,MMC8000GPSANDASYN051113-20809-00000000,1357002470,0,262144,15093,114.291186,30.509058
2258,12,洪山区,15092,MMC8000GPSANDASYN051113-20809-00000000,1357002700,262144,0,15093,114.291675,30.50915
5558,14,武昌区,15093,MMC8000GPSANDASYN051113-20809-00000000,1357003650,0,262144,15094,114.293826,30.542318
1432,12,洪山区,15093,MMC8000GPSANDASYN051113-20809-00000000,1357006070,262144,0,15094,114.392048,30.5003
2254,12,洪山区,15094,MMC8000GPSANDASYN051113-20809-00000000,1357006290,0,262144,15095,114.393766,30.507493
1659,12,洪山区,15094,MMC8000GPSANDASYN051113-20809-00000000,1357006770,262144,0,15095,114.407083,30.50392
2972,12,洪山区,15095,MMC8000GPSANDASYN051113-20809-00000000,1357007170,0,262144,15096,114.430606,30.51298
1740,12,洪山区,15095,MMC8000GPSANDASYN051113-20809-00000000,1357007450,262144,0,15096,114.425688,30.505231
729,12,洪山区,15096,MMC8000GPSANDASYN051113-20809-00000000,1357007960,0,262144,15097,114.403248,30.473378
9683,14,武昌区,15096,MMC8000GPSANDASYN051113-20809-00000000,1357034100,262144,0,15097,114.322945,30.581611
6920,16,汉阳区,15097,MMC8000GPSANDASYN051113-20816-00000000,1356975810,0,262144,15098,114.224515,30.55515
6830,16,汉阳区,15097,MMC8000GPSANDASYN051113-20816-00000000,1356975820,262144,0,15098,114.224515,30.55515
6662,16,汉阳区,15098,MMC8000GPSANDASYN051113-20816-00000000,1356977040,0,262144,15099,114.251273,30.552871
6232,16,汉阳区,15098,MMC8000GPSANDASYN051113-20816-00000000,1356990500,262144,0,15099,114.219295,30.55065
6406,16,汉阳区,15099,MMC8000GPSANDASYN051113-20816-00000000,1356990670,0,262144,15100,114.21921,30.550756
6561,16,汉阳区,15099,MMC8000GPSANDASYN051113-20816-00000000,1356991870,262144,0,15100,114.219808,30.552763
6837,16,汉阳区,15100,MMC8000GPSANDASYN051113-20816-00000000,1356991970,0,262144,15101,114.220458,30.55445
7483,16,汉阳区,15100,MMC8000GPSANDASYN051113-20816-00000000,1356992460,262144,0,15101,114.213351,30.562085
8217,16,汉阳区,15101,MMC8000GPSANDASYN051113-20816-00000000,1356992870,0,262144,15102,114.20847,30.56936
7202,16,汉阳区,15101,MMC8000GPSANDASYN051113-20816-00000000,1356994230,262144,0,15102,114.2101,30.559141
11329,17,硚口区,15102,MMC8000GPSANDASYN051113-20816-00000000,1356995750,0,262144,15103,114.200745,30.594858
11460,17,硚口区,15102,MMC8000GPSANDASYN051113-20816-00000000,1356997970,262144,0,15103,114.216473,30.59486
7091,16,汉阳区,15103,MMC8000GPSANDASYN051113-20816-00000000,1356999100,0,262144,15104,114.20181,30.557158
7011,16,汉阳区,15103,MMC8000GPSANDASYN051113-20816-00000000,1356999110,262144,0,15104,114.20181,30.557158
7347,16,汉阳区,15104,MMC8000GPSANDASYN051113-20816-00000000,1356999500,0,262144,15105,114.203208,30.560146
7263,16,汉阳区,15104,MMC8000GPSANDASYN051113-20816-00000000,1356999580,262144,0,15105,114.204371,30.559783
7268,16,汉阳区,15105,MMC8000GPSANDASYN051113-20816-00000000,1356999660,0,262144,15106,114.207253,30.559466
6274,16,汉阳区,15105,MMC8000GPSANDASYN051113-20816-00000000,1357000170,262144,0,15106,114.207896,30.551046
7646,16,汉阳区,15106,MMC8000GPSANDASYN051113-20816-00000000,1357000710,0,262144,15107,114.206753,30.563831
7255,16,汉阳区,15106,MMC8000GPSANDASYN051113-20816-00000000,1357001080,262144,0,15107,114.210433,30.559721
7553,16,汉阳区,15107,MMC8000GPSANDASYN051113-20816-00000000,1357001230,0,262144,15108,114.204146,30.562383
7563,16,汉阳区,15107,MMC8000GPSANDASYN051113-20816-00000000,1357001330,262144,0,15108,114.204223,30.563205
8446,16,汉阳区,15108,MMC8000GPSANDASYN051113-20816-00000000,1357001640,0,262144,15109,114.207883,30.571695
8416,16,汉阳区,15108,MMC8000GPSANDASYN051113-20816-00000000,1357001640,262144,0,15109,114.207883,30.571695
10800,17,硚口区,15109,MMC8000GPSANDASYN051113-20816-00000000,1357002500,0,262144,15110,114.25031,30.590301
9308,17,硚口区,15109,MMC8000GPSANDASYN051113-20816-00000000,1357003520,262144,0,15110,114.275116,30.578806
9035,17,硚口区,15110,MMC8000GPSANDASYN051113-20816-00000000,1357004160,0,262144,15111,114.26446,30.576981
7520,16,汉阳区,15110,MMC8000GPSANDASYN051113-20816-00000000,1357005070,262144,0,15111,114.268038,30.562468
7747,16,汉阳区,15111,MMC8000GPSANDASYN051113-20816-00000000,1357007240,0,262144,15112,114.204248,30.56496
7719,16,汉阳区,15111,MMC8000GPSANDASYN051113-20816-00000000,1357007260,262144,0,15112,114.204248,30.56496
7765,16,汉阳区,15112,MMC8000GPSANDASYN051113-20816-00000000,1357007470,0,262144,15113,114.204266,30.565036
7730,16,汉阳区,15112,MMC8000GPSANDASYN051113-20816-00000000,1357007480,262144,0,15113,114.204266,30.565036
7757,16,汉阳区,15113,MMC8000GPSANDASYN051113-20816-00000000,1357007650,0,262144,15114,114.204263,30.565003
7727,16,汉阳区,15113,MMC8000GPSANDASYN051113-20816-00000000,1357007660,262144,0,15114,114.204263,30.565003
7755,16,汉阳区,15114,MMC8000GPSANDASYN051113-20816-00000000,1357007920,0,262144,15115,114.204263,30.565
7725,16,汉阳区,15114,MMC8000GPSANDASYN051113-20816-00000000,1357007930,262144,0,15115,114.204263,30.565
7751,16,汉阳区,15115,MMC8000GPSANDASYN051113-20816-00000000,1357008310,0,262144,15116,114.204236,30.564985
7721,16,汉阳区,15115,MMC8000GPSANDASYN051113-20816-00000000,1357008370,262144,0,15116,114.204236,30.564985
7763,16,汉阳区,15116,MMC8000GPSANDASYN051113-20816-00000000,1357008560,0,262144,15117,114.204218,30.565035
7729,16,汉阳区,15116,MMC8000GPSANDASYN051113-20816-00000000,1357008570,262144,0,15117,114.204218,30.565035
7749,16,汉阳区,15117,MMC8000GPSANDASYN051113-20816-00000000,1357008900,0,262144,15118,114.20427,30.564965
7734,16,汉阳区,15117,MMC8000GPSANDASYN051113-20816-00000000,1357008970,262144,0,15118,114.204246,30.565086
7774,16,汉阳区,15118,MMC8000GPSANDASYN051113-20816-00000000,1357009420,0,262144,15119,114.20442,30.56509
7735,16,汉阳区,15118,MMC8000GPSANDASYN051113-20816-00000000,1357009430,262144,0,15119,114.20442,30.56509
7756,16,汉阳区,15119,MMC8000GPSANDASYN051113-20816-00000000,1357012220,0,262144,15120,114.204376,30.565
7481,16,汉阳区,15119,MMC8000GPSANDASYN051113-20816-00000000,1357031530,262144,0,15120,114.211858,30.562071
3252,14,武昌区,15120,MMC8000GPSANDASYN051113-20816-00000000,1357034440,0,262144,15121,114.294685,30.516781
6674,16,汉阳区,15120,MMC8000GPSANDASYN051113-20816-00000000,1357036840,262144,0,15121,114.260725,30.553793
5659,16,汉阳区,15121,MMC8000GPSANDASYN051113-20816-00000000,1357038130,0,262144,15122,114.192641,30.543156
3715,14,武昌区,15121,MMC8000GPSANDASYN051113-20818-00000000,1356970620,262144,0,15122,114.336085,30.526628
3600,12,洪山区,15122,MMC8000GPSANDASYN051113-20818-00000000,1356970710,0,262144,15123,114.335446,30.521941
10335,14,武昌区,15122,MMC8000GPSANDASYN051113-20818-00000000,1356971760,262144,0,15123,114.322061,30.586025
2745,12,洪山区,15123,MMC8000GPSANDASYN051113-20818-00000000,1356972980,0,262144,15124,114.359358,30.510803
2682,12,洪山区,15123,MMC8000GPSANDASYN051113-20818-00000000,1356973020,262144,0,15124,114.35379,30.512581
2684,12,洪山区,15124,MMC8000GPSANDASYN051113-20818-00000000,1356973440,0,262144,15125,114.360456,30.510218
1625,12,洪山区,15124,MMC8000GPSANDASYN051113-20818-00000000,1356973630,262144,0,15125,114.366711,30.503526
2678,12,洪山区,15125,MMC8000GPSANDASYN051113-20818-00000000,1356974150,0,262144,15126,114.360595,30.510141
3121,12,洪山区,15125,MMC8000GPSANDASYN051113-20818-00000000,1356974340,262144,0,15126,114.362658,30.518713
2662,12,洪山区,15126,MMC8000GPSANDASYN051113-20818-00000000,1356975020,0,262144,15127,114.360916,30.509995
1519,12,洪山区,15126,MMC8000GPSANDASYN051113-20818-00000000,1356975250,262144,0,15127,114.374283,30.501573
3462,12,洪山区,15127,MMC8000GPSANDASYN051113-20818-00000000,1356977260,0,262144,15128,114.325643,30.520088
3235,12,洪山区,15127,MMC8000GPSANDASYN051113-20818-00000000,1356977620,262144,0,15128,114.324538,30.520313
3589,14,武昌区,15128,MMC8000GPSANDASYN051113-20818-00000000,1356979330,0,262144,15129,114.323215,30.5218
3296,14,武昌区,15128,MMC8000GPSANDASYN051113-20818-00000000,1356979380,262144,0,15129,114.322703,30.521005
3620,12,洪山区,15129,MMC8000GPSANDASYN051113-20818-00000000,1356987340,0,262144,15130,114.363746,30.522146
3314,12,洪山区,15129,MMC8000GPSANDASYN051113-20818-00000000,1356987410,262144,0,15130,114.36393,30.52139
1775,12,洪山区,15130,MMC8000GPSANDASYN051113-20818-00000000,1356988120,0,262144,15131,114.392806,30.501365
629,12,洪山区,15130,MMC8000GPSANDASYN051113-20818-00000000,1356989060,262144,0,15131,114.30543,30.477863
1356,12,洪山区,15131,MMC8000GPSANDASYN051113-20818-00000000,1356990260,0,262144,15132,114.390468,30.492143
923,12,洪山区,15131,MMC8000GPSANDASYN051113-20818-00000000,1356990350,262144,0,15132,114.390058,30.48436
1420,12,洪山区,15132,MMC8000GPSANDASYN051113-20818-00000000,1356990620,0,262144,15133,114.391036,30.494
916,12,洪山区,15132,MMC8000GPSANDASYN051113-20818-00000000,1356991190,262144,0,15133,114.427968,30.484196
1065,12,洪山区,15133,MMC8000GPSANDASYN051113-20818-00000000,1356992240,0,262144,15134,114.389961,30.48221
450,12,洪山区,15133,MMC8000GPSANDASYN051113-20818-00000000,1356992490,262144,0,15134,114.37897,30.467606
643,12,洪山区,15134,MMC8000GPSANDASYN051113-20818-00000000,1356992620,0,262144,15135,114.386863,30.469045
1242,12,洪山区,15134,MMC8000GPSANDASYN051113-20818-00000000,1356993100,262144,0,15135,114.399495,30.497563
1680,12,洪山区,15135,MMC8000GPSANDASYN051113-20818-00000000,1356993250,0,262144,15136,114.396591,30.500048
514,12,洪山区,15135,MMC8000GPSANDASYN051113-20818-00000000,1356994170,262144,0,15136,114.319125,30.47264
1080,12,洪山区,15136,MMC8000GPSANDASYN051113-20818-00000000,1356994600,0,262144,15137,114.340633,30.482488
5253,12,洪山区,15136,MMC8000GPSANDASYN051113-20818-00000000,1356997400,262144,0,15137,114.594425,30.541908
2962,12,洪山区,15137,MMC8000GPSANDASYN051113-20818-00000000,1356999220,0,262144,15138,114.452598,30.512871
1570,12,洪山区,15137,MMC8000GPSANDASYN051113-20818-00000000,1356999720,262144,0,15138,114.406801,30.502385
1488,12,洪山区,15138,MMC8000GPSANDASYN051113-20818-00000000,1357001290,0,262144,15139,114.416738,30.496376
1375,12,洪山区,15138,MMC8000GPSANDASYN051113-20818-00000000,1357001490,262144,0,15139,114.404563,30.499786
1553,12,洪山区,15139,MMC8000GPSANDASYN051113-20818-00000000,1357001840,0,262144,15140,114.416545,30.49795
2074,12,洪山区,15139,MMC8000GPSANDASYN051113-20818-00000000,1357002030,262144,0,15140,114.426218,30.50807
2289,12,洪山区,15140,MMC8000GPSANDASYN051113-20818-00000000,1357002140,0,262144,15141,114.430945,30.507731
13395,13,青山区,15140,MMC8000GPSANDASYN051113-20818-00000000,1357003150,262144,0,15141,114.419736,30.611698
2333,12,洪山区,15141,MMC8000GPSANDASYN051113-20818-00000000,1357004160,0,262144,15142,114.429035,30.507973
1978,12,洪山区,15141,MMC8000GPSANDASYN051113-20818-00000000,1357004740,262144,0,15142,114.39331,30.507606
2073,12,洪山区,15142,MMC8000GPSANDASYN051113-20818-00000000,1357005130,0,262144,15143,114.393446,30.506423
766,12,洪山区,15142,MMC8000GPSANDASYN051113-20818-00000000,1357005740,262144,0,15143,114.38328,30.481373
1001,12,洪山区,15143,MMC8000GPSANDASYN051113-20818-00000000,1357005820,0,262144,15144,114.383305,30.481418
4064,14,武昌区,15143,MMC8000GPSANDASYN051113-20818-00000000,1357007250,262144,0,15144,114.314568,30.529691
4273,14,武昌区,15144,MMC8000GPSANDASYN051113-20818-00000000,1357007390,0,262144,15145,114.31283,30.529475
